user_id,name,gender,age,city,signup_date,plan_type,device_type,is_active,language_pref
312,Mahika Raju,Female,50,Delhi,2024-12-04,Premium,Laptop,False,Hindi
313,Urvi Lal,Female,31,Chennai,2023-11-11,Standard,Smart TV,True,Bengali
314,Alisha Kant,Female,56,Mumbai,2024-04-17,Basic,Mobile,False,Marathi
315,Khushi Kala,Male,51,Chennai,2025-03-07,Basic,Laptop,False,English
316,Jiya Rao,Female,48,Delhi,2024-11-12,Basic,Smart TV,True,Tamil
317,Manjari Shankar,Male,19,Bangalore,2025-01-21,Standard,Smart TV,False,Bengali
318,Tarini Chawla,Male,48,Delhi,2022-08-19,Premium,Laptop,True,Hindi
319,Prerak Sahota,Female,29,Hyderabad,2024-04-27,Basic,Smart TV,True,Marathi
320,Indranil Dar,Male,36,Pune,2023-03-08,Basic,Tablet,True,Marathi
321,Ishita Barad,Female,63,Bangalore,2023-07-14,Premium,Tablet,True,Bengali
322,Aarav Jayaraman,Female,35,Kolkata,2023-02-06,Premium,Mobile,True,Tamil
323,Prisha Rajan,Female,23,Jaipur,2024-06-27,Premium,Smart TV,True,Bengali
324,Riaan Babu,Female,22,Chennai,2023-02-23,Standard,Tablet,False,Hindi
325,Reyansh Sastry,Female,18,Jaipur,2023-06-20,Basic,Tablet,False,Marathi
326,Rati Vasa,Other,32,Delhi,2025-04-24,Premium,Smart TV,False,Tamil
327,Devansh Sankar,Other,48,Bangalore,2024-07-18,Standard,Mobile,False,Tamil
328,Prerak Subramaniam,Other,63,Pune,2023-01-14,Basic,Mobile,True,Tamil
329,Aarna Bhandari,Other,27,Pune,2024-06-12,Basic,Mobile,True,Telugu
330,Neelofar Borde,Other,37,Bangalore,2025-03-10,Standard,Tablet,False,Tamil
331,Hridaan Banik,Female,37,Delhi,2024-09-01,Premium,Smart TV,False,English
332,Ivan Sule,Male,61,Hyderabad,2024-12-29,Standard,Mobile,False,Telugu
333,Kimaya Shere,Male,45,Jaipur,2022-08-24,Standard,Smart TV,True,Hindi
334,Advika Bhatia,Female,53,Indore,2023-03-06,Basic,Smart TV,False,Telugu
335,Prisha Doshi,Male,53,Mumbai,2023-04-06,Premium,Tablet,False,English
336,Purab Krishna,Male,60,Hyderabad,2023-07-03,Basic,Mobile,False,Tamil
337,Advika Baria,Other,23,Jaipur,2024-07-15,Standard,Mobile,False,Tamil
338,Adah Shah,Other,42,Pune,2025-06-03,Basic,Smart TV,False,Tamil
339,Lavanya Dass,Other,42,Kolkata,2024-12-20,Basic,Laptop,True,Tamil
340,Divij Contractor,Male,49,Chennai,2022-10-09,Premium,Laptop,False,Marathi
341,Tarini Samra,Other,36,Bangalore,2022-09-07,Basic,Laptop,False,English
342,Kashvi Bahri,Female,45,Delhi,2024-05-09,Basic,Smart TV,True,Telugu
343,Anaya Lad,Male,48,Kolkata,2023-11-17,Premium,Smart TV,True,Bengali
344,Ranbir Chana,Male,43,Pune,2023-09-10,Premium,Laptop,True,Telugu
345,Myra Talwar,Other,62,Indore,2024-11-02,Premium,Laptop,False,Hindi
346,Divij Keer,Female,48,Pune,2025-03-15,Basic,Smart TV,True,Hindi
347,Yuvraj  Ganesan,Other,20,Hyderabad,2025-03-30,Basic,Smart TV,False,Bengali
348,Oorja Ben,Other,63,Bangalore,2024-06-08,Basic,Laptop,False,Tamil
349,Shalv Jha,Male,34,Chennai,2022-10-08,Standard,Laptop,True,Tamil
350,Reyansh Saini,Male,19,Indore,2025-05-21,Standard,Laptop,False,Telugu
351,Tara Maharaj,Other,50,Hyderabad,2024-11-17,Standard,Smart TV,True,Marathi
352,Amani Basu,Male,64,Bangalore,2023-09-22,Standard,Laptop,True,English
353,Ojas Edwin,Male,32,Indore,2024-07-06,Standard,Mobile,True,Bengali
354,Trisha Jaggi,Male,59,Indore,2024-06-06,Basic,Tablet,False,Telugu
355,Nirvi Virk,Other,43,Indore,2025-01-01,Basic,Laptop,False,Tamil
356,Zain Bala,Male,45,Jaipur,2023-11-27,Standard,Smart TV,False,Hindi
357,Ela Golla,Other,44,Chennai,2025-07-10,Basic,Smart TV,True,Telugu
358,Mishti Kant,Male,61,Pune,2023-08-21,Premium,Laptop,True,Tamil
359,Lagan Deol,Female,21,Mumbai,2022-10-31,Premium,Mobile,False,Hindi
360,Reyansh Kanda,Male,50,Jaipur,2025-03-14,Premium,Mobile,True,Bengali
361,Gatik Atwal,Other,56,Bangalore,2024-06-04,Standard,Mobile,True,English
362,Rhea Buch,Male,52,Mumbai,2024-04-27,Basic,Smart TV,False,Bengali
363,Ishita Amble,Other,39,Chennai,2024-08-23,Premium,Smart TV,True,Hindi
364,Divij Chowdhury,Other,44,Delhi,2023-11-13,Premium,Laptop,True,Tamil
365,Anahi Bhargava,Male,64,Delhi,2023-11-13,Standard,Smart TV,False,Telugu
366,Charvi Sehgal,Other,61,Pune,2023-05-24,Premium,Tablet,False,Hindi
367,Diya Sastry,Male,46,Pune,2025-01-20,Basic,Laptop,False,English
368,Zeeshan Tiwari,Female,50,Indore,2024-10-06,Standard,Mobile,False,Telugu
369,Anaya Dara,Other,48,Bangalore,2022-11-11,Premium,Laptop,False,Bengali
370,Ishita Bora,Other,36,Indore,2024-11-06,Basic,Mobile,True,English
371,Kanav Ram,Other,47,Mumbai,2024-10-31,Standard,Smart TV,False,Bengali
372,Darshit Devi,Other,38,Indore,2025-03-09,Basic,Smart TV,True,Hindi
373,Shlok Subramaniam,Female,48,Mumbai,2025-06-12,Standard,Laptop,True,English
374,Aarav Dhaliwal,Female,18,Bangalore,2022-09-13,Standard,Laptop,True,Tamil
375,Khushi Mann,Male,33,Ahmedabad,2024-06-15,Standard,Laptop,False,Telugu
376,Indrajit Kapoor,Other,40,Mumbai,2023-06-05,Standard,Mobile,False,Bengali
377,Shray Ganesan,Other,57,Chennai,2024-07-01,Premium,Tablet,False,Bengali
378,Amani Dyal,Female,46,Kolkata,2024-09-19,Basic,Tablet,True,Bengali
379,Rasha Dar,Male,18,Indore,2022-10-25,Premium,Laptop,False,Marathi
380,Mehul Varty,Female,55,Indore,2024-01-12,Premium,Laptop,False,Hindi
381,Azad Dutt,Female,61,Chennai,2025-01-04,Basic,Laptop,True,Marathi
382,Renee Tak,Male,39,Kolkata,2022-10-22,Basic,Mobile,False,Hindi
383,Veer Saini,Other,47,Pune,2023-11-23,Premium,Smart TV,False,Bengali
384,Bhamini Badami,Other,62,Pune,2024-08-19,Basic,Laptop,True,Marathi
385,Damini Rajagopal,Female,37,Mumbai,2025-02-03,Standard,Mobile,False,Marathi
386,Divyansh Vohra,Female,38,Kolkata,2022-10-12,Basic,Tablet,False,Tamil
387,Divyansh Lall,Female,17,Chennai,2024-11-26,Basic,Tablet,True,Bengali
388,Abram Sen,Male,42,Ahmedabad,2025-01-01,Basic,Tablet,True,Telugu
389,Yuvraj  Virk,Male,57,Bangalore,2023-10-26,Basic,Smart TV,True,Telugu
390,Dhanuk Keer,Female,17,Indore,2024-02-08,Premium,Smart TV,True,Telugu
391,Shayak Ratta,Other,41,Jaipur,2024-09-13,Basic,Mobile,False,Hindi
392,Nehmat Baria,Other,32,Hyderabad,2025-02-13,Standard,Tablet,True,Marathi
393,Pari Varughese,Male,55,Chennai,2025-03-14,Standard,Laptop,False,Telugu
394,Samar Rattan,Male,48,Ahmedabad,2024-03-11,Standard,Smart TV,False,Tamil
395,Hrishita Badami,Other,24,Ahmedabad,2023-03-31,Premium,Mobile,False,Hindi
396,Miraan Raval,Male,58,Jaipur,2024-04-03,Basic,Mobile,True,Hindi
397,Manikya Shenoy,Other,63,Pune,2024-11-14,Basic,Smart TV,False,English
398,Adira Bawa,Female,54,Indore,2023-06-05,Standard,Mobile,False,Bengali
399,Ahana  Chacko,Male,44,Hyderabad,2024-09-06,Basic,Tablet,True,Marathi
400,Aniruddh Bajaj,Female,57,Kolkata,2023-08-27,Premium,Smart TV,True,Marathi
401,Yashvi Bala,Male,41,Delhi,2024-11-15,Standard,Tablet,True,Bengali
402,Taimur Grover,Male,50,Mumbai,2024-09-15,Basic,Mobile,True,English
403,Hunar Das,Female,40,Chennai,2024-06-01,Standard,Laptop,True,Bengali
404,Jivika Sanghvi,Female,39,Pune,2024-04-12,Premium,Laptop,False,Marathi
405,Jayan Chahal,Male,28,Indore,2023-05-29,Basic,Tablet,True,English
406,Manjari Virk,Female,22,Bangalore,2024-10-06,Basic,Tablet,True,Tamil
407,Miraya Sanghvi,Other,51,Chennai,2022-08-18,Basic,Smart TV,True,Telugu
408,Charvi Manne,Other,60,Chennai,2023-03-12,Basic,Mobile,True,Telugu
409,Mehul Kashyap,Female,35,Kolkata,2022-08-09,Standard,Tablet,False,Bengali
410,Amira Datta,Other,16,Hyderabad,2025-06-12,Standard,Mobile,False,Telugu
411,Zaina Kaul,Other,23,Delhi,2024-07-27,Standard,Laptop,False,Marathi
412,Parinaaz Mahajan,Other,61,Chennai,2024-03-24,Basic,Mobile,True,Tamil
413,Devansh Kant,Male,31,Chennai,2022-11-14,Standard,Tablet,False,Marathi
414,Khushi Doctor,Other,29,Kolkata,2023-03-05,Premium,Mobile,True,Telugu
415,Prisha Dass,Other,27,Chennai,2023-07-18,Premium,Laptop,True,English
416,Romil Chaudhary,Female,38,Pune,2025-01-21,Basic,Mobile,True,Hindi
417,Anya Bera,Other,30,Bangalore,2024-03-25,Standard,Tablet,False,Telugu
418,Vaibhav Mangal,Male,43,Mumbai,2025-06-06,Premium,Laptop,False,Telugu
419,Kashvi Divan,Male,49,Mumbai,2022-12-29,Basic,Mobile,True,Hindi
420,Akarsh Thakkar,Female,17,Chennai,2023-04-20,Standard,Smart TV,True,Bengali
421,Raghav Agrawal,Male,47,Ahmedabad,2023-01-07,Premium,Mobile,False,Telugu
422,Mahika Sharma,Male,38,Kolkata,2025-03-21,Standard,Smart TV,False,English
423,Reyansh Soni,Other,37,Hyderabad,2025-05-16,Standard,Smart TV,False,Telugu
424,Mahika Suresh,Other,40,Kolkata,2025-02-04,Premium,Smart TV,False,Telugu
425,Madhup Ravi,Male,37,Indore,2022-08-26,Premium,Tablet,True,Marathi
426,Miraya Dass,Female,37,Chennai,2025-03-21,Basic,Laptop,True,Telugu
427,Mishti Bava,Female,64,Delhi,2023-12-14,Premium,Laptop,False,Marathi
428,Sahil Subramaniam,Other,57,Mumbai,2022-11-28,Basic,Tablet,False,Bengali
429,Arhaan Mann,Male,21,Pune,2024-11-10,Premium,Laptop,True,Telugu
430,Sana Bhatti,Other,30,Kolkata,2024-11-09,Standard,Mobile,False,Hindi
431,Ritvik Gade,Female,58,Chennai,2022-12-15,Standard,Tablet,True,Telugu
432,Jayant Chaudhry,Male,52,Pune,2023-03-11,Premium,Laptop,False,English
433,Vedika Madan,Other,48,Delhi,2024-12-10,Basic,Smart TV,False,English
434,Eva Krishna,Other,23,Mumbai,2025-04-14,Basic,Laptop,False,Bengali
435,Ivan Dave,Female,59,Delhi,2024-10-29,Basic,Mobile,False,Telugu
436,Zara Divan,Other,59,Jaipur,2024-10-03,Standard,Laptop,False,English
437,Zaina Bhandari,Female,20,Kolkata,2025-04-08,Premium,Laptop,True,Bengali
438,Dhanuk Bobal,Female,54,Ahmedabad,2024-03-06,Basic,Mobile,True,Hindi
439,Parinaaz Sengupta,Male,19,Mumbai,2025-04-27,Premium,Smart TV,True,English
440,Zaina Mallick,Male,21,Jaipur,2022-12-13,Standard,Tablet,True,Hindi
441,Divij Subramanian,Other,60,Pune,2024-09-14,Basic,Laptop,True,English
442,Abram Deo,Female,47,Hyderabad,2023-02-06,Standard,Smart TV,False,English
443,Amani Gour,Female,45,Ahmedabad,2022-08-24,Standard,Smart TV,False,Marathi
444,Keya Halder,Male,62,Ahmedabad,2025-04-16,Basic,Laptop,False,Telugu
445,Emir Sandal,Male,50,Chennai,2024-08-10,Standard,Mobile,True,English
446,Anaya Arora,Female,55,Ahmedabad,2022-07-24,Premium,Laptop,True,Tamil
447,Manjari Choudhry,Male,31,Hyderabad,2024-03-29,Premium,Smart TV,True,Marathi
448,Myra Tata,Other,28,Pune,2024-03-07,Premium,Tablet,False,Bengali
449,Rati Dora,Female,57,Kolkata,2025-01-24,Premium,Laptop,True,Bengali
450,Farhan Boase,Male,45,Kolkata,2022-09-08,Basic,Mobile,False,Telugu
451,Armaan Doshi,Other,34,Ahmedabad,2023-01-13,Standard,Laptop,True,Tamil
452,Farhan Bava,Female,32,Bangalore,2022-09-25,Basic,Mobile,False,Hindi
453,Heer Bir,Other,34,Indore,2024-06-19,Basic,Tablet,True,Bengali
454,Amani Goyal,Other,43,Chennai,2025-01-09,Basic,Smart TV,False,Tamil
455,Khushi Sharaf,Female,41,Hyderabad,2023-02-03,Premium,Mobile,True,Telugu
456,Zeeshan Sagar,Other,52,Delhi,2023-06-19,Standard,Tablet,False,Telugu
457,Ayesha Randhawa,Male,41,Pune,2024-07-30,Premium,Laptop,False,Tamil
458,Ranbir Babu,Male,38,Chennai,2023-02-26,Premium,Laptop,False,Tamil
459,Madhav Kapadia,Male,24,Ahmedabad,2025-01-14,Basic,Tablet,True,Bengali
460,Miraan Varma,Other,27,Hyderabad,2024-11-21,Basic,Mobile,False,Telugu
461,Divyansh Sankar,Male,16,Pune,2023-02-22,Basic,Tablet,False,Telugu
462,Inaaya  Yohannan,Other,16,Jaipur,2024-03-07,Premium,Mobile,False,Hindi
463,Biju Issac,Male,62,Delhi,2024-11-19,Standard,Laptop,True,Tamil
464,Kanav Bhat,Female,49,Bangalore,2025-02-10,Standard,Tablet,True,English
465,Divij Saini,Other,47,Indore,2023-07-07,Premium,Laptop,False,Telugu
466,Nayantara Reddy,Other,63,Indore,2023-06-26,Premium,Laptop,True,Tamil
467,Badal Srivastava,Male,40,Delhi,2023-09-14,Basic,Mobile,True,Tamil
468,Nirvaan Bhatnagar,Female,55,Delhi,2024-09-15,Premium,Smart TV,True,English
469,Darshit Thakkar,Male,60,Mumbai,2025-05-08,Basic,Tablet,True,Tamil
470,Khushi Chokshi,Male,16,Indore,2024-05-22,Premium,Laptop,False,Bengali
471,Shalv Soman,Female,31,Bangalore,2025-05-06,Standard,Tablet,False,Marathi
472,Vedika Yohannan,Female,54,Jaipur,2023-10-28,Premium,Mobile,True,Tamil
473,Raghav Varughese,Male,20,Hyderabad,2025-02-11,Premium,Tablet,False,Tamil
474,Hansh Madan,Female,37,Jaipur,2024-06-18,Premium,Mobile,True,Hindi
475,Yasmin Chahal,Male,44,Delhi,2022-09-23,Basic,Smart TV,False,English
476,Nitara Verma,Other,18,Pune,2023-07-25,Standard,Smart TV,True,Hindi
477,Hansh Amble,Male,27,Chennai,2023-11-17,Standard,Smart TV,True,Marathi
478,Vritika Subramaniam,Other,41,Indore,2022-09-20,Premium,Laptop,False,Telugu
479,Khushi Edwin,Male,31,Ahmedabad,2024-04-27,Basic,Smart TV,True,Telugu
480,Jayant Deo,Female,52,Chennai,2024-08-14,Basic,Smart TV,True,English
481,Gokul Shanker,Other,37,Chennai,2023-12-05,Premium,Laptop,True,Hindi
482,Eshani Bhandari,Female,44,Indore,2024-06-27,Standard,Laptop,True,Bengali
483,Anika Kapur,Other,29,Kolkata,2024-09-14,Standard,Mobile,True,Marathi
484,Drishya Rajagopalan,Other,43,Ahmedabad,2025-02-22,Premium,Laptop,False,Hindi
485,Alisha Krishnamurthy,Male,20,Jaipur,2024-04-16,Basic,Mobile,True,Hindi
486,Mannat Bains,Male,62,Indore,2024-09-26,Standard,Smart TV,False,Marathi
487,Amira Rout,Male,64,Jaipur,2023-06-28,Premium,Laptop,False,English
488,Biju Khatri,Male,45,Jaipur,2023-05-06,Premium,Tablet,False,Bengali
489,Aaryahi Sankar,Female,61,Indore,2023-12-21,Premium,Tablet,True,Bengali
490,Ayesha Sawhney,Male,20,Bangalore,2024-01-15,Premium,Mobile,False,English
491,Devansh Yogi,Male,27,Bangalore,2025-06-20,Premium,Tablet,True,Tamil
492,Samarth Ramanathan,Other,31,Chennai,2024-06-05,Standard,Laptop,False,Bengali
493,Chirag Bhatnagar,Female,41,Bangalore,2022-08-03,Premium,Smart TV,False,English
494,Misha Ravel,Female,41,Jaipur,2024-08-08,Premium,Laptop,False,Bengali
495,Vaibhav Raju,Other,63,Jaipur,2024-05-31,Standard,Mobile,True,Hindi
496,Amani Krishnan,Other,36,Bangalore,2023-07-15,Premium,Smart TV,False,Hindi
497,Divyansh Sundaram,Male,54,Chennai,2022-12-18,Standard,Tablet,False,Marathi
498,Neysa Sachdev,Female,51,Chennai,2023-04-05,Premium,Tablet,True,Bengali
499,Adah Kara,Male,48,Delhi,2025-05-01,Premium,Tablet,True,English
500,Zain Gara,Other,45,Hyderabad,2023-06-17,Premium,Tablet,True,Hindi
501,Yakshit Johal,Male,52,Jaipur,2022-12-16,Premium,Smart TV,True,Tamil
502,Saksham Kala,Female,38,Jaipur,2023-11-27,Premium,Mobile,False,English
503,Nitya Datta,Male,25,Mumbai,2023-12-07,Premium,Laptop,False,Telugu
504,Indrans Sankar,Female,20,Bangalore,2023-12-24,Premium,Smart TV,False,Tamil
505,Darshit Bath,Male,51,Chennai,2025-03-21,Premium,Laptop,True,Hindi
506,Divij Kalita,Male,49,Pune,2022-09-18,Standard,Tablet,True,Tamil
507,Shanaya Shankar,Female,46,Delhi,2025-06-06,Basic,Smart TV,False,Marathi
508,Zoya Bhattacharyya,Female,25,Ahmedabad,2023-11-20,Premium,Smart TV,True,Tamil
509,Khushi Mand,Female,34,Indore,2024-05-27,Standard,Smart TV,False,Telugu
510,Oorja Bhat,Male,47,Delhi,2025-05-29,Basic,Laptop,False,Bengali
511,Sumer Vohra,Male,16,Delhi,2022-09-02,Premium,Tablet,False,Telugu
512,Saira Bal,Male,20,Pune,2024-01-20,Standard,Mobile,True,Bengali
513,Kismat Dugal,Other,60,Ahmedabad,2023-01-27,Premium,Smart TV,False,Telugu
514,Ehsaan Mani,Male,19,Kolkata,2025-04-08,Standard,Tablet,True,Bengali
515,Indrans Saha,Female,31,Mumbai,2022-12-06,Premium,Mobile,False,Hindi
516,Mamooty Vaidya,Female,39,Chennai,2024-10-06,Premium,Smart TV,False,Hindi
517,Stuvan Uppal,Female,31,Bangalore,2024-07-26,Basic,Smart TV,True,Hindi
518,Farhan Singh,Male,17,Delhi,2025-02-27,Basic,Tablet,True,Bengali
519,Kaira Chowdhury,Female,64,Pune,2025-02-05,Standard,Tablet,False,English
520,Jhanvi Sinha,Female,43,Kolkata,2025-05-28,Premium,Mobile,True,English
521,Mahika Saha,Other,47,Pune,2023-06-24,Basic,Laptop,False,English
522,Aniruddh Chana,Other,42,Kolkata,2024-09-23,Standard,Mobile,True,Hindi
523,Rati Singh,Female,35,Kolkata,2023-09-12,Basic,Mobile,True,Tamil
524,Shayak Gill,Other,39,Jaipur,2023-09-22,Premium,Smart TV,True,English
525,Jivin Virk,Other,27,Mumbai,2023-08-27,Standard,Tablet,True,Tamil
526,Jivika Saha,Female,50,Bangalore,2022-09-21,Premium,Laptop,True,Hindi
527,Darshit Bobal,Male,48,Bangalore,2023-11-09,Premium,Tablet,False,Tamil
528,Divij Shenoy,Male,48,Ahmedabad,2024-02-05,Basic,Smart TV,True,Hindi
529,Uthkarsh Kadakia,Female,58,Indore,2024-09-11,Basic,Laptop,False,Tamil
530,Shlok Brar,Male,52,Mumbai,2024-10-25,Basic,Laptop,True,Marathi
531,Sahil Sen,Other,27,Kolkata,2023-06-04,Basic,Laptop,False,Telugu
532,Urvi Mander,Female,18,Kolkata,2022-12-23,Basic,Smart TV,True,Tamil
533,Baiju Brahmbhatt,Male,16,Hyderabad,2022-11-09,Basic,Mobile,False,Bengali
534,Tanya Ranganathan,Male,48,Bangalore,2023-11-09,Standard,Smart TV,True,Marathi
535,Pari Baria,Other,55,Jaipur,2022-10-21,Basic,Tablet,True,Tamil
536,Ahana  Sahota,Female,25,Mumbai,2023-11-05,Standard,Tablet,True,Marathi
537,Aradhya Raman,Female,58,Delhi,2024-08-02,Standard,Tablet,False,English
538,Zeeshan Deshpande,Other,59,Chennai,2022-10-01,Premium,Smart TV,False,Telugu
539,Tanya Kunda,Female,44,Pune,2025-04-20,Premium,Tablet,True,Telugu
540,Shray Kale,Female,28,Delhi,2025-07-07,Basic,Tablet,True,Bengali
541,Raunak Sane,Other,27,Mumbai,2022-12-20,Standard,Smart TV,False,Telugu
542,Eshani Sama,Other,46,Indore,2023-03-07,Premium,Mobile,True,Hindi
543,Azad Choudhary,Male,61,Jaipur,2023-07-01,Premium,Smart TV,False,Marathi
544,Kismat Bala,Female,17,Ahmedabad,2025-04-15,Basic,Mobile,False,English
545,Lagan Dora,Other,50,Kolkata,2023-11-27,Premium,Tablet,True,Telugu
546,Tiya Biswas,Male,38,Ahmedabad,2022-09-28,Standard,Tablet,True,Telugu
547,Riaan Gade,Female,32,Jaipur,2023-05-18,Basic,Tablet,True,Marathi
548,Aarush Kothari,Male,41,Pune,2024-03-27,Standard,Smart TV,True,Bengali
549,Jayant Bhattacharyya,Other,23,Indore,2024-10-23,Premium,Mobile,True,Marathi
550,Hazel Sarraf,Female,44,Jaipur,2024-06-02,Basic,Mobile,True,English
551,Damini Mammen,Male,41,Ahmedabad,2023-01-06,Standard,Smart TV,False,English
552,Devansh Issac,Other,25,Bangalore,2023-11-29,Standard,Laptop,False,English
553,Adira Andra,Other,41,Bangalore,2025-03-15,Basic,Laptop,True,English
554,Dhanuk Venkataraman,Other,49,Chennai,2024-03-16,Premium,Smart TV,True,Tamil
555,Kashvi Kala,Other,56,Jaipur,2024-10-20,Standard,Mobile,True,Telugu
556,Rhea Reddy,Other,22,Jaipur,2025-02-02,Basic,Laptop,False,Bengali
557,Riaan Bhandari,Other,19,Jaipur,2022-11-06,Premium,Smart TV,False,Tamil
558,Akarsh Gaba,Other,60,Bangalore,2022-09-10,Basic,Smart TV,False,English
559,Zaina Ranganathan,Male,26,Pune,2025-01-04,Standard,Laptop,False,Hindi
560,Prisha Golla,Female,44,Delhi,2025-04-01,Premium,Laptop,False,Hindi
561,Adira Uppal,Female,51,Ahmedabad,2024-05-24,Premium,Mobile,False,Bengali
562,Nirvaan Kamdar,Male,40,Ahmedabad,2024-06-12,Basic,Smart TV,False,Tamil
563,Eshani Baral,Other,36,Indore,2025-02-27,Premium,Smart TV,True,Tamil
564,Sahil Sharma,Female,51,Indore,2024-06-06,Premium,Smart TV,True,Tamil
565,Madhup Ganesan,Other,25,Hyderabad,2024-10-26,Basic,Laptop,False,Telugu
566,Dhanuk Kumer,Female,52,Indore,2022-10-05,Standard,Laptop,True,Telugu
567,Eva Kumer,Other,24,Pune,2023-02-19,Premium,Tablet,True,Telugu
568,Urvi Ghosh,Male,39,Chennai,2023-07-09,Premium,Mobile,True,Hindi
569,Samiha Tank,Other,50,Mumbai,2025-04-01,Premium,Mobile,False,Telugu
570,Miraan Behl,Female,64,Jaipur,2023-10-26,Standard,Smart TV,False,Marathi
571,Onkar Chaudhary,Other,50,Kolkata,2025-03-14,Premium,Tablet,False,Marathi
572,Lavanya Bose,Female,63,Delhi,2023-09-01,Basic,Smart TV,True,English
573,Jayesh Som,Other,51,Bangalore,2024-01-19,Premium,Mobile,False,Bengali
574,Anahi Shroff,Female,33,Mumbai,2024-05-06,Basic,Laptop,False,Marathi
575,Pihu Wadhwa,Female,64,Ahmedabad,2024-09-16,Premium,Mobile,False,Tamil
576,Mishti Dugar,Female,54,Kolkata,2023-10-10,Premium,Laptop,True,Hindi
577,Advika Bandi,Other,47,Chennai,2023-08-27,Basic,Smart TV,False,Marathi
578,Ahana  Raval,Female,39,Delhi,2024-04-14,Standard,Mobile,True,Telugu
579,Yashvi Devan,Other,38,Chennai,2024-07-17,Basic,Laptop,True,Tamil
580,Sumer Kulkarni,Male,47,Delhi,2024-12-22,Standard,Laptop,True,Hindi
581,Sahil Kashyap,Male,52,Hyderabad,2023-10-12,Standard,Smart TV,True,Hindi
582,Armaan Balakrishnan,Female,27,Ahmedabad,2022-08-21,Premium,Tablet,True,English
583,Reyansh Barad,Other,64,Chennai,2023-07-09,Basic,Smart TV,True,Hindi
584,Mannat Rajan,Female,28,Ahmedabad,2024-05-01,Basic,Tablet,True,Bengali
585,Anahi Mannan,Other,38,Mumbai,2024-05-07,Premium,Laptop,True,Tamil
586,Alisha Tailor,Other,40,Ahmedabad,2023-10-20,Premium,Smart TV,False,Hindi
587,Samarth Ramakrishnan,Male,50,Chennai,2022-08-16,Premium,Smart TV,True,Marathi
588,Damini Borra,Other,56,Hyderabad,2022-10-25,Standard,Tablet,True,Marathi
589,Alisha Behl,Other,45,Jaipur,2024-05-15,Standard,Mobile,True,Telugu
590,Riya Basak,Female,32,Chennai,2023-06-17,Basic,Tablet,False,English
591,Arnav Dasgupta,Female,64,Mumbai,2023-02-08,Premium,Mobile,False,Marathi
592,Advika Lala,Other,35,Delhi,2025-02-20,Basic,Smart TV,True,English
593,Tejas Grewal,Male,63,Chennai,2023-11-22,Standard,Smart TV,True,Marathi
594,Vidur Jayaraman,Female,40,Bangalore,2024-07-28,Premium,Mobile,False,Telugu
595,Parinaaz Ram,Female,37,Mumbai,2023-06-18,Standard,Tablet,True,Tamil
596,Vritika Raval,Male,28,Kolkata,2024-08-26,Premium,Tablet,False,English
597,Chirag Gala,Female,34,Hyderabad,2024-09-07,Premium,Smart TV,True,English
598,Ivana Sane,Other,64,Hyderabad,2025-05-07,Basic,Mobile,True,Tamil
599,Raunak Date,Other,51,Ahmedabad,2023-06-02,Standard,Tablet,True,Marathi
600,Shamik Baria,Other,27,Jaipur,2023-01-14,Premium,Mobile,False,Telugu
601,Stuvan Dubey,Female,56,Delhi,2024-01-16,Standard,Mobile,False,Tamil
602,Hansh Rajan,Female,34,Chennai,2025-01-03,Basic,Laptop,True,Marathi
603,Sahil Mammen,Female,27,Ahmedabad,2024-08-25,Premium,Mobile,False,Tamil
604,Nayantara Sule,Female,24,Pune,2024-02-02,Standard,Mobile,False,Tamil
605,Gokul Sampath,Other,22,Indore,2024-06-16,Premium,Tablet,True,Telugu
606,Neelofar Sampath,Male,43,Ahmedabad,2023-03-19,Standard,Smart TV,True,Marathi
607,Diya Golla,Other,29,Mumbai,2025-02-02,Standard,Mobile,True,Hindi
608,Taran Dubey,Female,46,Jaipur,2025-07-10,Standard,Tablet,True,English
609,Lakshit Garde,Other,34,Mumbai,2025-05-18,Premium,Mobile,True,Marathi
610,Kartik Chowdhury,Male,62,Pune,2023-02-27,Basic,Smart TV,False,Hindi
611,Indrans Barad,Other,31,Indore,2025-05-08,Basic,Mobile,True,English
612,Vedika Bedi,Male,20,Bangalore,2024-05-26,Basic,Smart TV,False,Bengali
613,Nitara Ganguly,Female,50,Indore,2023-07-11,Premium,Smart TV,True,Tamil
614,Kimaya Guha,Other,27,Mumbai,2022-12-23,Standard,Mobile,True,Marathi
615,Ishaan Chana,Other,40,Chennai,2024-09-11,Standard,Mobile,False,Telugu
616,Saira Kanda,Other,36,Pune,2024-03-16,Basic,Mobile,False,Telugu
617,Zain Gopal,Other,51,Indore,2024-11-29,Premium,Smart TV,True,Marathi
618,Ahana  Ramaswamy,Female,38,Kolkata,2023-06-02,Premium,Tablet,False,English
619,Suhana Shere,Male,31,Delhi,2022-09-10,Basic,Tablet,False,Telugu
